Date,Open,High,Low,Close,Adj. Close,Change,Volume,MA_20,MACD,MACD_Signal,RSI,EMA_20,OBV,One_Day_Reversal,Max_Return_20D,Momentum_5D,Momentum_20D,Mean_Reversal_60D,F_Cash Flow/Assets,F_Book/Price,F_Earnings/Price,F_Forecast Earnings/Price,F_Sales/Assets,F_Debt/Assets,F_Debt/Equity,F_Dividend Yield,F_Return on Assets,F_Return on Equity,Short_Term_Reversal_1month,Medium_Term_Momentum_2month_to_12month,Long_Term_Reversal_13month_to_60month
2/2/1981,0.11942,0.11942,0.11888,0.11888,0.09146,-0.0574,23766423,0.1070055,-0.001212216,0.001098605,32.55447624048307,0.1056722271687879,-24438422,-0.057307772,0.060298676,-0.174250632,-0.210939522,,,,,,,,,,,,-0.172325542,,
2/3/1981,0.1233,0.12388,0.1233,0.1233,0.09486,0.0372,19152019,0.1062104999999999,-0.001884056,0.000502073,37.402534113060426,0.1046424912479509,-5286403,0.037174721,0.060298676,-0.136851683,-0.143553629,,,,,,,,,,,,-0.228120516,,
2/4/1981,0.12777,0.12835,0.12777,0.12777,0.09829,0.0363,27865627,0.1058225,-0.002115338,-2.14E-05,39.32451582427966,0.1040374920814794,22579224,0.036158549,0.060298676,-0.076829154,-0.073173032,,,,,,,,,,,,-0.181606419,,
2/5/1981,0.12777,0.12888,0.12777,0.12777,0.09829,,7929607,0.1055424999999999,-0.002272435,-0.000471615,40.13982642237224,0.1034901118832433,22579224,0,0.060298676,-0.041914417,-0.053903167,,,,,,,,,,,,-0.112585771,,
2/6/1981,0.12835,0.12888,0.12835,0.12835,0.09874,0.0045,13865613,0.1050049999999999,-0.002333723,-0.000844036,30.076034919740906,0.1030377202753153,36444837,0.004578289,0.060298676,0.017728303,-0.098182482,,,,,,,,,,,,-0.073173032,,
2/9/1981,0.12277,0.12277,0.12165,0.12165,0.09359,-0.0522,16755216,0.1042545,-0.002765972,-0.001228423,28.663446054750395,0.102137937,19689621,-0.05215718,0.060298676,0.023288869,-0.138213628,,,,,,,,,,,,-0.049571662,,
2/10/1981,0.12165,0.12223,0.12165,0.12165,0.09359,,18345618,0.1036965,-0.003073107,-0.00159736,24.33817250213493,0.101323848,19689621,0,0.060298676,-0.013388151,-0.106539379,,,,,,,,,,,,-0.145218741,,
2/11/1981,0.1183,0.1183,0.11772,0.11772,0.09057,-0.0323,13843213,0.102965,-0.003519631,-0.001981814,19.739696312364416,0.100299672,5846408,-0.032268405,0.060298676,-0.078543087,-0.139068441,,,,,,,,,,,,-0.138213628,,
2/12/1981,0.11719,0.11719,0.11665,0.11665,0.08974,-0.0091,14560014,0.1020855,-0.003895572,-0.002364566,19.51742627345844,0.099293989,-8713606,-0.009164182,0.060298676,-0.086987486,-0.163887077,,,,,,,,,,,,-0.135369928,,
2/13/1981,0.11496,0.11496,0.11384,0.11384,0.08758,-0.0241,11155211,0.101141,-0.004318027,-0.002755258,19.289878113407525,0.098178371,-19868817,-0.024069534,0.060298676,-0.113024104,-0.17742087,,,,,,,,,,,,-0.146958175,,
2/17/1981,0.11665,0.11719,0.11665,0.11665,0.08974,0.0247,12275212,0.0999835,-0.004427494,-0.003089705,24.180327868852444,0.097374717,-7593605,0.024663165,0.037174721,-0.041136874,-0.205066879,,,,,,,,,,,,-0.184011926,,
2/18/1981,0.12165,0.12277,0.12165,0.12165,0.09359,0.0429,19241619,0.0991885,-0.00415568,-0.0033029,33.67967562088191,0.097014267,11648014,0.042901716,0.042901716,0,-0.145218741,,,,,,,,,,,,-0.157133465,,
2/19/1981,0.11496,0.11496,0.11442,0.11442,0.08802,-0.0594,22310422,0.0980085,-0.004339693,-0.003510259,32.29647630619684,0.096157671,-10662408,-0.059514905,0.042901716,-0.028155018,-0.211431643,,,,,,,,,,,,-0.170962884,,
2/20/1981,0.10884,0.10884,0.10826,0.10826,0.08328,-0.0538,24371224,0.096528,-0.004812528,-0.003770713,32.96130952380953,0.094931226,-35033632,-0.053851397,0.042901716,-0.071985737,-0.262290725,,,,,,,,,,,,-0.196090967,,
2/23/1981,0.10991,0.11049,0.10991,0.10991,0.08456,0.0152,14112014,0.095132,-0.00502603,-0.004021776,40.42730299667036,0.09394349,-20921618,0.015369837,0.042901716,-0.034482759,-0.248221906,,,,,,,,,,,,-0.253897151,,
2/24/1981,0.10714,0.10714,0.10603,0.10603,0.08157,-0.0353,16979216,0.0936725,-0.005374546,-0.00429233,31.34998596688183,0.092765062,-37900834,-0.035359508,0.042901716,-0.091040784,-0.263542795,,,,,,,,,,,,-0.250952254,,
2/25/1981,0.11272,0.11326,0.11272,0.11272,0.08672,0.0631,19488019,0.0925135,-0.005175525,-0.004468969,34.51137884872823,0.092189342,-18412815,0.063135957,0.063135957,-0.073405278,-0.210919017,,,,,,,,,,,,-0.27480441,,
2/26/1981,0.11442,0.11496,0.11442,0.11442,0.08802,0.0151,10841610,0.091591,-0.004856912,-0.004546558,36.71410090556274,0.091792262,-7571205,0.014990775,0.063135957,0,-0.17328825,,,,,,,,,,,,-0.217045865,,
2/27/1981,0.1183,0.11942,0.1183,0.1183,0.09101,0.0339,14761614,0.091012,-0.00431342,-0.00449993,40.61665453,0.091717761,7190409,0.033969552,0.063135957,0.092819404,-0.112876499,,,,,,,,,,,,-0.199090082,,
3/2/1981,0.11888,0.11942,0.11888,0.11888,0.09146,0.0049,11760011,0.090734,-0.003802553,-0.004360455,47.08139216223621,0.091693212,18950420,0.004944512,0.063135957,0.081598865,-0.057307772,,,,,,,,,,,,-0.145205222,,
3/3/1981,0.11772,0.11772,0.11719,0.11719,0.09015,-0.0142,16172816,0.0906685,-0.003463469,-0.004181057,45.44973544973543,0.09154624,2777604,-0.014323201,0.063135957,0.1051857300478116,-0.014323201,,,,,,,,,,,,-0.108490106,,
3/4/1981,0.11665,0.11665,0.11607,0.11607,0.08929,-0.0096,13708813,0.09039,-0.003226939,-0.003990234,48.20426487093153,0.09133136,-10931209,-0.009539656,0.063135957,0.029635609,-0.058718111,,,,,,,,,,,,-0.070810142,,
3/5/1981,0.11607,0.11607,0.11549,0.11549,0.08885,-0.005,5376005,0.089918,-0.003039949,-0.003800177,48.737588652482266,0.09109504,-16307214,-0.004927763,0.063135957,0.009429675,-0.096042324,,,,,,,,,,,,-0.023726219,,
3/6/1981,0.11549,0.11549,0.11442,0.11442,0.08802,-0.0093,11603211,0.0894045,-0.002925014,-0.003625144,50.64858490566037,0.090802179,-27910425,-0.009341587,0.063135957,-0.032853533,-0.104486723,,,,,,,,,,,,-0.063356525,,
3/9/1981,0.10603,0.10603,0.10549,0.10549,0.08116,-0.078,15321615,0.0885255,-0.003348868,-0.003569889,38.89176592439149,0.089883876,-43232040,-0.077936833,0.063135957,-0.112617538,-0.178043346,,,,,,,,,,,,-0.104486723,,
3/10/1981,0.10103,0.10103,0.10045,0.10045,0.07727,-0.0478,28380828,0.0877095,-0.003953098,-0.003646531,28.89291257113294,0.088682554,-71612868,-0.047930015,0.063135957,-0.142872989,-0.174377604,,,,,,,,,,,,-0.174280191,,
3/11/1981,0.09763,0.09763,0.09652,0.09652,0.07425,-0.0391,29859229,0.0867425,-0.004622359,-0.003841696,30.93325948490721,0.087308025,-101472097,-0.039083732,0.063135957,-0.168439915,-0.206646009,-0.250906731,,,,,,,,,,,-0.217439741,,
3/12/1981,0.10045,0.10103,0.10045,0.10045,0.07727,0.0407,59248059,0.0860775,-0.004853121,-0.004043981,41.26199476592033,0.086352023,-42224038,0.040673401,0.063135957,-0.13033202,-0.146847742,-0.218293438,,,,,,,,,,,-0.206646009,,
3/13/1981,0.09987,0.09987,0.09933,0.09933,0.07642,-0.0111,231302631,0.0854115,-0.005046417,-0.004244468,38.01531213191991,0.085406116,-273526669,-0.011000388,0.063135957,-0.13178823,-0.148428794,-0.22554754,,,,,,,,,,,-0.174377604,,
3/16/1981,0.10326,0.10433,0.10326,0.10326,0.07944,0.0396,37228837,0.0850045,-0.004899439,-0.004375463,46.86672551,0.084837915,-236297832,0.039518451,0.063135957,-0.021192706,-0.092943594,-0.193660804,,,,,,,,,,,-0.156232748,,
3/17/1981,0.10826,0.10937,0.10826,0.10826,0.08328,0.0484,43747243,0.0846815,-0.004422127,-0.004384796,44.73684210526316,0.084689542,-192550589,0.048338369,0.063135957,0.077779216,-0.071985737,-0.153512294,,,,,,,,,,,-0.11477602,,
3/18/1981,0.11496,0.11607,0.11496,0.11496,0.08844,0.0619,36937636,0.084424,-0.003586146,-0.004225066,50.57471264367816,0.085046728,-155612953,0.061959654,0.063135957,0.1911111111111112,-0.055027247,-0.0997557,,,,,,,,,,,-0.049097968,,
3/19/1981,0.11442,0.11442,0.11384,0.11384,0.08758,-0.0097,37811237,0.084402,-0.002958911,-0.003971835,45.015983725661165,0.085287992,-193424190,-0.009724107,0.063135957,0.1334282386437169,-0.004998864,-0.106359966,,,,,,,,,,,-0.014486294,,
3/20/1981,0.11496,0.11607,0.11496,0.11496,0.08844,0.0098,14604814,0.08466,-0.002365164,-0.003650501,45.66341183228032,0.085588183,-178819376,0.009819594,0.063135957,0.1572886678879874,0.061959654,-0.094874126,,,,,,,,,,,-0.064216262,,
3/23/1981,0.11942,0.12054,0.11942,0.11942,0.09187,0.0388,22019222,0.0850255,-0.001599406,-0.003240282,52.32809962100704,0.086186452,-156800154,0.038783356,0.063135957,0.1564702920443101,0.086447493,-0.056592148,,,,,,,,,,,0.004771643,,
3/24/1981,0.11942,0.11942,0.11888,0.11888,0.09146,-0.0045,28156828,0.08552,-0.001013933,-0.002795012,52.97341737,0.086688694,-184956982,-0.004462828,0.063135957,0.098222863,0.1212455559642025,-0.055880531,,,,,,,,,,,0.10314601344860685,,
3/25/1981,0.11772,0.11772,0.11665,0.11665,0.08974,-0.0188,7056007,0.085671,-0.000680882,-0.002372186,51.17818374371194,0.086979295,-192012989,-0.018806035,0.061959654,0.014699231,0.034824723,-0.06820109,,,,,,,,,,,0.081598865,,
3/26/1981,0.11496,0.11496,0.11442,0.11442,0.08802,-0.0191,12275212,0.085671,-0.000549393,-0.002007627,50,0.08707841,-204288201,-0.019166481,0.061959654,0.005023978,0,-0.080875059,,,,,,,,,,,0.10015937231825411,,
3/27/1981,0.11107,0.11107,0.11049,0.11049,0.085,-0.0343,12252812,0.0853705,-0.000681026,-0.001742307,55.51407237219991,0.086880466,-216541013,-0.034310384,0.061959654,-0.038896427,-0.066036699,-0.107405385,,,,,,,,,,,0.014990774907748916,,
3/30/1981,0.11049,0.11161,0.11049,0.11049,0.085,,9900809,0.0850475,-0.000776396,-0.001549125,62.49595862,0.086701374,-216541013,0,0.061959654,-0.07477958,-0.07063197,-0.10214271,,,,,,,,,,,-0.034310384,,
3/31/1981,0.11049,0.11049,0.10937,0.10937,0.08414,-0.0101,15993615,0.084747,-0.000910872,-0.001421474,67.18804310045189,0.086457434,-232534628,-0.010117647,0.061959654,-0.080034988,-0.066666667,-0.106227936,,,,,,,,,,,-0.066036699,,
4/1/1981,0.10884,0.10884,0.10826,0.10826,0.08328,-0.0101,34070434,0.0844465,-0.001074455,-0.00135207,61.29274708756108,0.086154821,-266605062,-0.01022106,0.061959654,-0.071985737,-0.067308769,-0.111038367,,,,,,,,,,,-0.080034988,,
4/2/1981,0.11772,0.1183,0.11772,0.11772,0.09057,0.0874,31404831,0.0845325,-0.000608835,-0.001203423,71.40695915,0.086575314,-235200231,0.087536023,0.087536023,0.028970688,0.019358469,-0.030552354,,,,,,,,,,,-0.076206323,,
4/3/1981,0.1183,0.11888,0.1183,0.1183,0.09101,0.0049,16486416,0.084682,-0.000201995,-0.001003137,68.98588775845094,0.086997665,-218713815,0.004858121,0.087536023,0.070705882,0.033969552,-0.023599126,,,,,,,,,,,0.014335312,,
4/6/1981,0.11665,0.11665,0.11607,0.11607,0.08929,-0.0189,22803222,0.0850885,-1.82E-05,-0.00080614,60.59964726631393,0.087215983,-241517037,-0.018899022,0.087536023,0.050470588,0.1001724987678658,-0.038579566,,,,,,,,,,,0.024310636,,
4/7/1981,0.11549,0.11549,0.11496,0.11496,0.08844,-0.0096,10684810,0.085647,5.828597050970552e-05,-0.000633255,50,0.087332556,-252201847,-0.009519543,0.087536023,0.051105301,0.144558043,-0.044274182,,,,,,,,,,,0.014428538968416227,,
4/8/1981,0.12054,0.12165,0.12054,0.12054,0.09273,0.0485,21952021,0.086571,0.000459731,-0.000414658,59.37386239534039,0.087846598,-230249826,0.048507463,0.087536023,0.1134726224783861,0.2488888888888889,0.004259774,,,,,,,,,,,0.089699359,,
4/9/1981,0.12277,0.1233,0.12277,0.12277,0.09445,0.0185,12499212,0.08743,0.000906222,-0.000150482,60.607130250617736,0.088475494,-217750614,0.018548474,0.087536023,0.042839792,0.2223372589620811,0.024875892,,,,,,,,,,,0.2000776497994048,,
4/10/1981,0.12446,0.125,0.12446,0.12446,0.09575,0.0138,33465633,0.0883965,0.001349413,0.000149497,57.40458015267178,0.089168304,-184284981,0.013763896,0.087536023,0.052082189,0.2529442554305154,0.041162623,,,,,,,,,,,0.2720538720538721,,
4/13/1981,0.12446,0.125,0.12446,0.12446,0.09575,,16060816,0.089212,0.001681265,0.000455851,58.31717720046532,0.089795132,-184284981,0,0.087536023,0.072348527,0.2053121852970796,0.043189308,,,,,,,,,,,0.23916138216642935,,
4/14/1981,0.12446,0.125,0.12446,0.12446,0.09575,,6652806,0.0898355,0.001922103,0.000749101,62.48442044038224,0.090362262,-184284981,0,0.087536023,0.082654907,0.1497358309317962,0.046446181,,,,,,,,,,,0.25294425543051546,,
4/15/1981,0.11888,0.11888,0.1183,0.1183,0.09101,-0.0495,34048034,0.089964,0.00171077,0.000941435,55.51864156515318,0.090423951,-218333015,-0.049503916,0.087536023,-0.018548474,0.029059249,-0.001997613,,,,,,,,,,,0.20531218529707962,,
4/16/1981,0.11214,0.11214,0.11161,0.11161,0.08586,-0.0566,23878423,0.089878,0.001114873,0.000976123,51.47159479808351,0.089989289,-242211438,-0.056587188,0.087536023,-0.090947591,-0.019639187,-0.054018073,,,,,,,,,,,0.092819404,,
4/20/1981,0.11496,0.11549,0.11496,0.11496,0.08844,0.03,35347235,0.089878,0.00084111,0.00094912,55.40880503144654,0.089841738,-206864203,0.030048917,0.087536023,-0.076344648,0,-0.021197789,,,,,,,,,,,-0.02917232,,
4/21/1981,0.12277,0.1233,0.12277,0.12277,0.09445,0.0679,28537628,0.090007,0.001096468,0.00097859,63.95128552,0.09028062,-178326575,0.067955676,0.087536023,-0.013577023,0.028083161,0.04880545,,,,,,,,,,,0.009819594,,
4/22/1981,0.12723,0.12777,0.12723,0.12723,0.09788,0.0363,18995218,0.090328,0.001557657,0.001094403,68.47165991902834,0.091004371,-159331357,0.036315511,0.087536023,0.022245431,0.070194621,0.08949041,,,,,,,,,,,0.067955676,,
4/23/1981,0.13058,0.13112,0.13058,0.13058,0.10046,0.0263,58016058,0.090864,0.002107049,0.001296932,64.20568802068372,0.091904907,-101315299,0.026358807,0.087536023,0.1038347434347874,0.1194562068197013,0.1201697835148682,,,,,,,,,,,0.065418526,,
4/24/1981,0.13058,0.13058,0.12946,0.12946,0.0996,-0.0086,35056035,0.091443,0.002444868,0.001526519,62.19131422083453,0.092637773,-136371334,-0.008560621,0.087536023,0.1600279524807826,0.1315610088616223,0.1120001488621349,,,,,,,,,,,0.098403674,,
4/27/1981,0.12888,0.12888,0.12835,0.12835,0.09874,-0.0086,38528038,0.09213,0.002613075,0.00174383,63.74745417515276,0.093218937,-174899372,-0.008634538,0.087536023,0.1164631388511985,0.1616470588235292,0.1031888645779992,,,,,,,,,,,0.10987296634722532,,
4/28/1981,0.1267,0.1267,0.12612,0.12612,0.09702,-0.0174,32188832,0.092731,0.002577875,0.001910639,62.17366628830873,0.093580943,-207088204,-0.017419486,0.087536023,0.027210164,0.1414117647058821,0.083971882,,,,,,,,,,,0.12179050215860032,,
4/29/1981,0.125,0.125,0.12446,0.12446,0.09575,-0.0132,13641613,0.0933115,0.002419608,0.002012433,54.68653010552452,0.09378752,-220729817,-0.013090085,0.087536023,-0.02176134,0.1379843118611836,0.06892869,,,,,,,,,,,0.14141176470588213,,
4/30/1981,0.1267,0.12777,0.1267,0.1267,0.09747,0.018,12611212,0.094021,0.002405244,0.002090995,54.68653010552452,0.094138232,-208118605,0.017963446,0.087536023,-0.02976309,0.1703890489913544,0.087602168,,,,,,,,,,,0.1264705882352941,,
5/1/1981,0.1267,0.12777,0.1267,0.1267,0.09747,,16553616,0.094366,0.00236658,0.002146112,52.78137128072445,0.094455544,-208118605,0,0.067955676,-0.021385542,0.076184167,0.08776805,,,,,,,,,,,0.15842643213691465,,
5/4/1981,0.1267,0.1267,0.12612,0.12612,0.09702,-0.0046,14448014,0.0946665,0.002273421,0.002171574,52.02422696844118,0.094699778,-222566619,-0.004616805,0.067955676,-0.017419486,0.066036699,0.083001864,,,,,,,,,,,0.17038904899135443,,
5/5/1981,0.12612,0.12612,0.12554,0.12554,0.09658,-0.0046,17539217,0.095031,0.002139425,0.002165144,51.30462118830557,0.094878846,-240105836,-0.004535147,0.067955676,-0.004535147,0.081644081,0.078523702,,,,,,,,,,,0.071215634,,
5/6/1981,0.12277,0.12277,0.12223,0.12223,0.09403,-0.0264,18950418,0.0953105,0.001806643,0.002093444,55.09790681971643,0.094798004,-259056254,-0.026402982,0.067955676,-0.017963446,0.063206694,0.049961476,,,,,,,,,,,0.061202066,,
5/7/1981,0.12388,0.12446,0.12388,0.12388,0.0953,0.0135,9363209,0.095439,0.001626639,0.002000083,68.33721833721833,0.094845813,-249693045,0.013506328,0.067955676,-0.02226326,0.027714871,0.063804058,,,,,,,,,,,0.053085451898309044,,
5/8/1981,0.125,0.12554,0.125,0.125,0.09616,0.009,7907207,0.0955245,0.001535676,0.001907202,66.06994171523729,0.094970974,-241785838,0.009024134,0.067955676,-0.013440033,0.018104817,0.072288798,,,,,,,,,,,0.077566712,,
5/11/1981,0.12277,0.12277,0.12223,0.12223,0.09403,-0.0222,11939211,0.0954385,0.001276994,0.00178116,48.95729890764646,0.094881357,-253725049,-0.022150582,0.067955676,-0.030818388,-0.017963446,0.047701641,,,,,,,,,,,0.036989108,,
5/12/1981,0.12223,0.12388,0.12223,0.12223,0.09403,,4256004,0.0953525,0.00105977,0.001636882,38.47995212447636,0.094800276,-253725049,0,0.067955676,-0.026402982,-0.017963446,0.046448219,,,,,,,,,,,-0.004446797,,
5/13/1981,0.12223,0.1233,0.12165,0.12165,0.09359,-0.0047,4905604,0.0952445,0.000842404,0.001477987,26.424159231297185,0.094685011,-258630653,-0.004679358,0.067955676,-0.004679358,-0.022558747,0.04080827,,,,,,,,,,,-0.017963446,,
5/14/1981,0.12112,0.12112,0.11996,0.11996,0.09228,-0.0139,4928004,0.095308,0.000558001,0.001293989,25.63249001331556,0.094455962,-263558657,-0.013997222,0.067955676,-0.031689402,0.01395451,0.026489084,,,,,,,,,,,-0.022558747,,
5/15/1981,0.12277,0.12446,0.12277,0.12277,0.09445,0.0234,4905604,0.0957375,0.000501925,0.001135577,36.86466625842011,0.094455395,-258653053,0.023515388,0.067955676,-0.017782862,0.100046587,0.049376429,,,,,,,,,,,-0.036240209,,
5/18/1981,0.125,0.12612,0.125,0.125,0.09616,0.0182,4166404,0.0961235,0.000588681,0.001026197,47.36519607843137,0.094617738,-254486649,0.018104817,0.067955676,0.022652345,0.087290819,0.065833153,,,,,,,,,,,0.037798044170970435,,
5/19/1981,0.1233,0.1233,0.12277,0.12277,0.09445,-0.0178,25424025,0.0961235,0.000513533,0.000923664,46.12171837708832,0.094601763,-279910674,-0.017782862,0.036315511,0.00446666,0,0.044970423,,,,,,,,,,,0.11996273002562297,,
5/20/1981,0.1267,0.12777,0.1267,0.1267,0.09747,0.032,13283213,0.096103,0.000689716,0.000876875,50,0.094874928,-266627461,0.03197459,0.03197459,0.041457421,-0.004188803,0.075230464,,,,,,,,,,,0.067955676,,
